Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
04/07/2021,Race_eth_NHNHOPI,221677,0.3,0.2,135853,23.9,14.6,0.2,0.2,0,0,0.2,0,0,0
04/07/2021,Race_eth_NHBlack,7215854,8.2,6,4316029,17.5,10.5,7.7,5.7,0,0,6.9,0,0,0
04/07/2021,US,121183154,,100,75479346,36.5,22.7,,100,0,,,,0,0
04/07/2021,Ages_5-11_yrs,4866,0,0,723,0,0,0,0,0,0,0,0,0,0
04/07/2021,Race_eth_NHWhite,56421748,64,46.6,37417375,28.6,19,67.1,49.6,0,0,73.9,0,0,0
04/07/2021,Race_eth_NHMult_Oth,5695823,6.5,4.7,3642495,77.6,49.6,6.5,4.8,0,0,6.2,0,0,0
04/07/2021,Ages_40-49_yrs,15997163,13.2,13.2,8560252,39.2,21,11.3,11.3,0,0,0,0,0,0
04/07/2021,Ages_12-15_yrs,25273,0,0,4222,0.1,0,0,0,0,0,0,0,0,0
04/07/2021,Age_known,121168425,100,100,75476711,,,100,100,0,0,100,0,0,0
04/06/2021,Ages_16-17_yrs,689701,0.6,0.6,145073,8.2,1.7,0.2,0.2,0,0,0,0,0,0
04/06/2021,Ages_75+_yrs,17999080,15.2,15.2,14792081,78.6,64.6,20.2,20.2,0,0,43,0,0,0
04/06/2021,Ages_40-49_yrs,15538972,13.1,13.1,8225292,38.1,20.2,11.2,11.2,0,0,0,0,0,0
04/06/2021,Ages_5-11_yrs,4820,0,0,703,0,0,0,0,0,0,0,0,0,0
04/06/2021,Age_unknown,14508,0,0,2548,,,0,0,0,0,0,0,0,0
04/06/2021,Sex_Female,64589372,55,54.4,41141901,38.3,24.4,56.8,56.2,0,0,54.6,0,0,0
04/06/2021,Race_eth_NHWhite,55323920,64.1,46.6,36321231,28,18.4,67.2,49.6,0,0,73.9,0,0,0
04/06/2021,Race_eth_NHNHOPI,216636,0.3,0.2,131697,23.3,14.2,0.2,0.2,0,0,0.2,0,0,0
04/06/2021,Ages_<12yrs,12824,0,0,2904,0,0,0,0,0,0,0,0,0,0
04/06/2021,Race_eth_NHMult_Oth,5606874,6.5,4.7,3560362,76.4,48.5,6.6,4.9,0,0,6.2,0,0,0
04/06/2021,Race_eth_unknown,32363456,37.5,27.3,19128397,,,35.4,26.1,0,0,31,0,0,0
04/06/2021,Ages_12-17_yrs,713083,0.6,0.6,148997,2.8,0.6,0.2,0.2,0,0,0,0,0,0
04/06/2021,Age_known,118613018,100,100,73179598,,,100,100,0,0,100,0,0,0
04/06/2021,Race_eth_NHAIAN,849425,1,0.7,621006,34.9,25.5,1.1,0.8,0,0,0.7,0,0,0
04/06/2021,US,118627526,,100,73182146,35.7,22,,100,0,,,,0,0
04/06/2021,Ages_65-74_yrs,25239573,21.3,21.3,19622004,79.2,61.5,26.8,26.8,0,0,57,0,0,0
04/06/2021,Race_eth_NHBlack,7045987,8.2,5.9,4159563,17.1,10.1,7.7,5.7,0,0,6.8,0,0,0
04/06/2021,Sex_Male,52753848,45,44.5,31317045,32.3,19.2,43.2,42.8,0,0,45.4,0,0,0
04/06/2021,Sex_known,117343220,100,98.9,72458946,,,100,99,0,0,100,0,0,0
04/06/2021,Race_eth_known,86263753,100,72.7,54053700,,,100,73.9,0,0,100,0,0,0
04/06/2021,Race_eth_Hispanic,11927655,13.8,10.1,6344703,18.7,10,11.7,8.7,0,0,8.4,0,0,0
04/06/2021,Ages_12-15_yrs,23382,0,0,3924,0.1,0,0,0,0,0,0,0,0,0
04/06/2021,Race_eth_NHAsian,5293256,6.1,4.5,2915138,27.9,15.3,5.4,4,0,0,3.8,0,0,0
04/06/2021,Ages_25-39_yrs,19991461,16.9,16.9,10576231,29.2,15.5,14.5,14.5,0,0,0,0,0,0
04/06/2021,Ages_18-24_yrs,6201005,5.2,5.2,2684784,20.3,8.8,3.7,3.7,0,0,0,0,0,0
04/06/2021,Ages_<5yrs,5131,0,0,1574,0,0,0,0,0,0,0,0,0,0
04/06/2021,Sex_unknown,1284306,1.1,1.1,723200,,,1,1,0,0,0.5,0,0,0
04/06/2021,Ages_50-64_yrs,32917020,27.8,27.7,17127305,51.7,26.9,23.4,23.4,0,0,0,0,0,0
04/05/2021,Sex_Male,51619181,44.9,44.4,30335120,31.6,18.6,43.1,42.7,0,0,45.4,0,0,0
04/05/2021,Ages_<12yrs,12735,0,0,2862,0,0,0,0,0,0,0,0,0,0
04/05/2021,US,116343804,,100,71109784,35,21.4,,100,0,,,,0,0
04/05/2021,Ages_16-17_yrs,636227,0.5,0.5,135238,7.6,1.6,0.2,0.2,0,0,0,0,0,0
04/05/2021,Race_eth_unknown,31743021,37.5,27.3,18595893,,,35.4,26.2,0,0,31,0,0,0
04/05/2021,Ages_12-15_yrs,21760,0,0,3687,0.1,0,0,0,0,0,0,0,0,0
04/05/2021,Race_eth_NHNHOPI,211847,0.3,0.2,128124,22.8,13.8,0.2,0.2,0,0,0.2,0,0,0
04/05/2021,Race_eth_NHAIAN,841068,1,0.7,611675,34.5,25.1,1.2,0.9,0,0,0.7,0,0,0
04/05/2021,Age_known,116329495,100,100,71107307,,,100,100,0,0,100,0,0,0
04/05/2021,Race_eth_known,84600502,100,72.7,52513845,,,100,73.8,0,0,100,0,0,0
04/05/2021,Ages_50-64_yrs,32224735,27.7,27.7,16384314,50.6,25.7,23,23,0,0,0,0,0,0
04/05/2021,Race_eth_NHMult_Oth,5529469,6.5,4.8,3483886,75.3,47.5,6.6,4.9,0,0,6.3,0,0,0
04/05/2021,Race_eth_NHBlack,6896501,8.2,5.9,4014344,16.7,9.7,7.6,5.6,0,0,6.8,0,0,0
04/05/2021,Ages_<5yrs,5102,0,0,1558,0,0,0,0,0,0,0,0,0,0
04/05/2021,Age_unknown,14309,0,0,2477,,,0,0,0,0,0,0,0,0
04/05/2021,Race_eth_Hispanic,11621926,13.7,10,6117086,18.2,9.6,11.6,8.6,0,0,8.3,0,0,0
04/05/2021,Ages_25-39_yrs,19373380,16.7,16.7,10205430,28.3,14.9,14.4,14.4,0,0,0,0,0,0
04/05/2021,Race_eth_NHWhite,54338308,64.2,46.7,35330996,27.5,17.9,67.3,49.7,0,0,74,0,0,0
04/05/2021,Ages_65-74_yrs,25086385,21.6,21.6,19263267,78.7,60.4,27.1,27.1,0,0,56.8,0,0,0
04/05/2021,Ages_75+_yrs,17923835,15.4,15.4,14622335,78.3,63.8,20.6,20.6,0,0,43.2,0,0,0
04/05/2021,Ages_5-11_yrs,4788,0,0,687,0,0,0,0,0,0,0,0,0,0
04/05/2021,Sex_Female,63458363,55.1,54.5,40067331,37.7,23.8,56.9,56.3,0,0,54.6,0,0,0
04/05/2021,Ages_40-49_yrs,15127152,13,13,7933602,37.1,19.4,11.2,11.2,0,0,0,0,0,0
04/05/2021,Sex_unknown,1266260,1.1,1.1,707333,,,1,1,0,0,0.5,0,0,0
04/05/2021,Ages_12-17_yrs,657987,0.6,0.6,138925,2.6,0.5,0.2,0.2,0,0,0,0,0,0
04/05/2021,Race_eth_NHAsian,5161383,6.1,4.4,2827734,27.2,14.9,5.4,4,0,0,3.8,0,0,0
04/05/2021,Ages_18-24_yrs,5923286,5.1,5.1,2556572,19.4,8.4,3.6,3.6,0,0,0,0,0,0
04/05/2021,Sex_known,115077544,100,98.9,70402451,,,100,99,0,0,100,0,0,0
04/04/2021,Race_eth_NHAsian,5055177,6.1,4.4,2757900,26.6,14.5,5.4,4,0,0,3.8,0,0,0
04/04/2021,Race_eth_NHNHOPI,208177,0.2,0.2,124944,22.4,13.5,0.2,0.2,0,0,0.2,0,0,0
04/04/2021,Race_eth_Hispanic,11395091,13.7,9.9,5942424,17.9,9.3,11.6,8.5,0,0,8.3,0,0,0
04/04/2021,Race_eth_NHAIAN,835443,1,0.7,604765,34.3,24.8,1.2,0.9,0,0,0.7,0,0,0
04/04/2021,Ages_50-64_yrs,31691657,27.7,27.7,15822856,49.8,24.9,22.8,22.8,0,0,0,0,0,0
04/04/2021,Ages_12-15_yrs,20515,0,0,3488,0.1,0,0,0,0,0,0,0,0,0
04/04/2021,Age_unknown,14173,0,0,2432,,,0,0,0,0,0,0,0,0
04/04/2021,Race_eth_NHMult_Oth,5467056,6.6,4.8,3424495,74.5,46.6,6.7,4.9,0,0,6.3,0,0,0
04/04/2021,Ages_25-39_yrs,18909713,16.5,16.5,9925946,27.7,14.5,14.3,14.3,0,0,0,0,0,0
04/04/2021,Sex_Male,50763524,44.8,44.3,29591523,31.1,18.1,43,42.6,0,0,45.4,0,0,0
04/04/2021,Race_eth_NHBlack,6784097,8.1,5.9,3899854,16.5,9.5,7.6,5.6,0,0,6.7,0,0,0
04/04/2021,Ages_65-74_yrs,24971661,21.8,21.8,18967046,78.3,59.5,27.3,27.3,0,0,56.7,0,0,0
04/04/2021,Sex_known,113360756,100,98.9,68819024,,,100,99,0,0,100,0,0,0
04/04/2021,Ages_16-17_yrs,592753,0.5,0.5,127500,7.1,1.5,0.2,0.2,0,0,0,0,0,0
04/04/2021,Race_eth_unknown,31283624,37.5,27.3,18187363,,,35.4,26.2,0,0,31,0,0,0
04/04/2021,Ages_12-17_yrs,613268,0.5,0.5,130988,2.4,0.5,0.2,0.2,0,0,0,0,0,0
04/04/2021,Ages_18-24_yrs,5723193,5,5,2467310,18.7,8.1,3.5,3.5,0,0,0,0,0,0
04/04/2021,Ages_<5yrs,5063,0,0,1544,0,0,0,0,0,0,0,0,0,0
04/04/2021,Sex_unknown,1253792,1.1,1.1,694946,,,1,1,0,0,0.5,0,0,0
04/04/2021,Ages_40-49_yrs,14811598,12.9,12.9,7710143,36.3,18.9,11.1,11.1,0,0,0,0,0,0
04/04/2021,Sex_Female,62597232,55.2,54.6,39227501,37.1,23.3,57,56.4,0,0,54.6,0,0,0
04/04/2021,Ages_5-11_yrs,4745,0,0,677,0,0,0,0,0,0,0,0,0,0
04/04/2021,Race_eth_NHWhite,53585612,64.3,46.8,34572181,27.2,17.5,67.4,49.7,0,0,74,0,0,0
04/04/2021,Ages_<12yrs,12638,0,0,2834,0,0,0,0,0,0,0,0,0,0
04/04/2021,Age_known,114600375,100,100,69511538,,,100,100,0,0,100,0,0,0
04/04/2021,Race_eth_known,83330653,100,72.7,51326563,,,100,73.8,0,0,100,0,0,0
04/04/2021,Ages_75+_yrs,17866647,15.6,15.6,14484415,78,63.2,20.8,20.8,0,0,43.3,0,0,0
04/04/2021,US,114614548,,100,69513970,34.5,20.9,,100,0,,,,0,0
04/03/2021,Ages_18-24_yrs,5673762,5,5,2442091,18.6,8,3.5,3.5,0,0,0,0,0,0
04/03/2021,Ages_16-17_yrs,580730,0.5,0.5,124887,6.9,1.5,0.2,0.2,0,0,0,0,0,0
04/03/2021,Sex_unknown,1251852,1.1,1.1,691502,,,1,1,0,0,0.5,0,0,0
04/03/2021,Race_eth_NHAIAN,834351,1,0.7,604042,34.3,24.8,1.2,0.9,0,0,0.7,0,0,0
04/03/2021,Ages_12-15_yrs,20183,0,0,3431,0.1,0,0,0,0,0,0,0,0,0
04/03/2021,Sex_Male,50543944,44.8,44.3,29421772,30.9,18,43,42.6,0,0,45.4,0,0,0
04/03/2021,Age_unknown,14146,0,0,2425,,,0,0,0,0,0,0,0,0
04/03/2021,Ages_40-49_yrs,14724482,12.9,12.9,7652254,36.1,18.8,11.1,11.1,0,0,0,0,0,0
04/03/2021,Race_eth_NHNHOPI,207341,0.2,0.2,124340,22.3,13.4,0.2,0.2,0,0,0.2,0,0,0
04/03/2021,Race_eth_Hispanic,11332294,13.7,9.9,5891020,17.8,9.2,11.5,8.5,0,0,8.3,0,0,0
04/03/2021,Ages_50-64_yrs,31561419,27.6,27.6,15698215,49.6,24.7,22.7,22.7,0,0,0,0,0,0
04/03/2021,US,114177801,,100,69143487,34.4,20.8,,100,0,,,,0,0
04/03/2021,Race_eth_NHWhite,53415113,64.4,46.8,34413484,27.1,17.4,67.4,49.8,0,0,74,0,0,0
04/03/2021,Race_eth_unknown,31174527,37.6,27.3,18099507,,,35.5,26.2,0,0,31,0,0,0
04/03/2021,Race_eth_NHMult_Oth,5450008,6.6,4.8,3409490,74.2,46.4,6.7,4.9,0,0,6.3,0,0,0
04/03/2021,Sex_Female,62382005,55.2,54.6,39030213,37,23.2,57,56.4,0,0,54.6,0,0,0
04/03/2021,Race_eth_NHAsian,5005083,6,4.4,2723722,26.3,14.3,5.3,3.9,0,0,3.8,0,0,0
04/03/2021,Ages_25-39_yrs,18784058,16.5,16.5,9849906,27.5,14.4,14.2,14.2,0,0,0,0,0,0
04/03/2021,Ages_12-17_yrs,600913,0.5,0.5,128318,2.4,0.5,0.2,0.2,0,0,0,0,0,0
04/03/2021,Race_eth_known,83003004,100,72.7,51043936,,,100,73.8,0,0,100,0,0,0
04/03/2021,Race_eth_NHBlack,6758814,8.1,5.9,3877838,16.4,9.4,7.6,5.6,0,0,6.7,0,0,0
04/03/2021,Ages_<5yrs,5057,0,0,1539,0,0,0,0,0,0,0,0,0,0
04/03/2021,Ages_5-11_yrs,4740,0,0,673,0,0,0,0,0,0,0,0,0,0
04/03/2021,Ages_65-74_yrs,24949645,21.9,21.9,18908678,78.2,59.3,27.3,27.3,0,0,56.7,0,0,0
04/03/2021,Age_known,114163655,100,100,69141062,,,100,100,0,0,100,0,0,0
04/03/2021,Ages_<12yrs,12627,0,0,2825,0,0,0,0,0,0,0,0,0,0
04/03/2021,Sex_known,112925949,100,98.9,68451985,,,100,99,0,0,100,0,0,0
04/03/2021,Ages_75+_yrs,17856749,15.6,15.6,14458775,78,63.1,20.9,20.9,0,0,43.3,0,0,0
04/02/2021,US,112857097,,100,67987801,34,20.5,,100,0,,,,0,0
04/02/2021,Ages_18-24_yrs,5538055,4.9,4.9,2372572,18.1,7.8,3.5,3.5,0,0,0,0,0,0
04/02/2021,Race_eth_NHMult_Oth,5400107,6.6,4.8,3362293,73.6,45.8,6.7,4.9,0,0,6.3,0,0,0
04/02/2021,Race_eth_NHNHOPI,203865,0.2,0.2,121747,22,13.1,0.2,0.2,0,0,0.2,0,0,0
04/02/2021,Ages_5-11_yrs,4707,0,0,659,0,0,0,0,0,0,0,0,0,0
04/02/2021,Race_eth_NHBlack,6675519,8.1,5.9,3792373,16.2,9.2,7.6,5.6,0,0,6.7,0,0,0
04/02/2021,Ages_<12yrs,12557,0,0,2789,0,0,0,0,0,0,0,0,0,0
04/02/2021,Race_eth_NHAsian,4899104,6,4.3,2648358,25.8,13.9,5.3,3.9,0,0,3.8,0,0,0
04/02/2021,Sex_Female,61722670,55.3,54.7,38407823,36.6,22.8,57.1,56.5,0,0,54.6,0,0,0
04/02/2021,Ages_25-39_yrs,18434176,16.3,16.3,9634405,27,14.1,14.2,14.2,0,0,0,0,0,0
04/02/2021,Race_eth_NHAIAN,830975,1,0.7,599810,34.1,24.6,1.2,0.9,0,0,0.7,0,0,0
04/02/2021,Race_eth_Hispanic,11139693,13.6,9.9,5744478,17.5,9,11.5,8.4,0,0,8.3,0,0,0
04/02/2021,Ages_75+_yrs,17821403,15.8,15.8,14366754,77.8,62.7,21.1,21.1,0,0,43.5,0,0,0
04/02/2021,Race_eth_NHWhite,52851813,64.5,46.8,33876594,26.8,17.2,67.6,49.8,0,0,74.1,0,0,0
04/02/2021,Sex_unknown,1242400,1.1,1.1,680548,,,1,1,0,0,0.5,0,0,0
04/02/2021,Ages_65-74_yrs,24872941,22,22,18696062,78,58.6,27.5,27.5,0,0,56.5,0,0,0
04/02/2021,Ages_<5yrs,5036,0,0,1527,0,0,0,0,0,0,0,0,0,0
04/02/2021,Race_eth_known,82001076,100,72.7,50145653,,,100,73.8,0,0,100,0,0,0
04/02/2021,Ages_16-17_yrs,548480,0.5,0.5,118856,6.5,1.4,0.2,0.2,0,0,0,0,0,0
04/02/2021,Ages_50-64_yrs,31131360,27.6,27.6,15307240,48.9,24,22.5,22.5,0,0,0,0,0,0
04/02/2021,Ages_12-15_yrs,19054,0,0,3265,0.1,0,0,0,0,0,0,0,0,0
04/02/2021,Ages_12-17_yrs,567534,0.5,0.5,122121,2.2,0.5,0.2,0.2,0,0,0,0,0,0
04/02/2021,Sex_known,111614697,100,98.9,67307253,,,100,99,0,0,100,0,0,0
04/02/2021,Race_eth_unknown,30855781,37.6,27.3,17842105,,,35.6,26.2,0,0,31.1,0,0,0
04/02/2021,Ages_40-49_yrs,14465010,12.8,12.8,7483482,35.5,18.3,11,11,0,0,0,0,0,0
04/02/2021,Age_known,112843036,100,100,67985425,,,100,100,0,0,100,0,0,0
04/02/2021,Sex_Male,49892027,44.7,44.2,28899430,30.5,17.7,42.9,42.5,0,0,45.4,0,0,0
04/02/2021,Age_unknown,14061,0,0,2376,,,0,0,0,0,0,0,0,0
04/01/2021,Sex_unknown,1223565,1.1,1.1,664506,,,1,1,0,0,0.5,0,0,0
04/01/2021,Ages_<12yrs,12458,0,0,2750,0,0,0,0,0,0,0,0,0,0
04/01/2021,Race_eth_Hispanic,10893488,13.5,9.8,5569413,17.1,8.7,11.4,8.4,0,0,8.3,0,0,0
04/01/2021,Ages_75+_yrs,17754730,16,16,14196678,77.5,62,21.5,21.5,0,0,43.7,0,0,0
04/01/2021,Sex_Female,60697772,55.4,54.8,37436414,36,22.2,57.1,56.6,0,0,54.6,0,0,0
04/01/2021,Sex_known,109582404,100,98.9,65512693,,,100,99,0,0,100,0,0,0
04/01/2021,Race_eth_NHAIAN,823843,1,0.7,591835,33.8,24.3,1.2,0.9,0,0,0.7,0,0,0
04/01/2021,US,110805969,,100,66177199,33.4,19.9,,100,0,,,,0,0
04/01/2021,Race_eth_NHMult_Oth,5326000,6.6,4.8,3292981,72.5,44.9,6.7,5,0,0,6.3,0,0,0
04/01/2021,Ages_18-24_yrs,5326473,4.8,4.8,2275675,17.4,7.4,3.4,3.4,0,0,0,0,0,0
04/01/2021,Sex_Male,48884632,44.6,44.1,28076279,29.9,17.2,42.9,42.4,0,0,45.4,0,0,0
04/01/2021,Ages_50-64_yrs,30453342,27.5,27.5,14701795,47.8,23.1,22.2,22.2,0,0,0,0,0,0
04/01/2021,Race_eth_NHBlack,6545980,8.1,5.9,3670625,15.9,8.9,7.5,5.5,0,0,6.7,0,0,0
04/01/2021,Ages_5-11_yrs,4659,0,0,643,0,0,0,0,0,0,0,0,0,0
04/01/2021,Race_eth_NHNHOPI,199897,0.2,0.2,118706,21.5,12.8,0.2,0.2,0,0,0.2,0,0,0
04/01/2021,Ages_16-17_yrs,504788,0.5,0.5,112113,6,1.3,0.2,0.2,0,0,0,0,0,0
04/01/2021,Race_eth_NHAsian,4779234,5.9,4.3,2568596,25.2,13.5,5.3,3.9,0,0,3.8,0,0,0
04/01/2021,Ages_12-15_yrs,17692,0,0,3116,0.1,0,0,0,0,0,0,0,0,0
04/01/2021,Ages_12-17_yrs,522480,0.5,0.5,115229,2.1,0.5,0.2,0.2,0,0,0,0,0,0
04/01/2021,Race_eth_known,80534480,100,72.7,48816109,,,100,73.8,0,0,100,0,0,0
04/01/2021,Race_eth_NHWhite,51966038,64.5,46.9,33003953,26.3,16.7,67.6,49.9,0,0,74.1,0,0,0
04/01/2021,Race_eth_unknown,30271278,37.6,27.3,17361050,,,35.6,26.2,0,0,31.1,0,0,0
04/01/2021,Ages_65-74_yrs,24735304,22.3,22.3,18320043,77.6,57.5,27.7,27.7,0,0,56.3,0,0,0
04/01/2021,Ages_<5yrs,5002,0,0,1516,0,0,0,0,0,0,0,0,0,0
04/01/2021,Age_known,110792085,100,100,66174883,,,100,100,0,0,100,0,0,0
04/01/2021,Ages_40-49_yrs,14071471,12.7,12.7,7236158,34.5,17.7,10.9,10.9,0,0,0,0,0,0
04/01/2021,Ages_25-39_yrs,17915827,16.2,16.2,9326555,26.2,13.6,14.1,14.1,0,0,0,0,0,0
04/01/2021,Age_unknown,13884,0,0,2316,,,0,0,0,0,0,0,0,0
03/31/2021,Race_eth_NHMult_Oth,5238780,6.7,4.8,3203193,71.4,43.6,6.8,5,0,0,6.4,0,0,0
03/31/2021,Ages_40-49_yrs,13604677,12.6,12.6,6946714,33.4,17,10.9,10.9,0,0,0,0,0,0
03/31/2021,US,108286676,,100,63947462,32.6,19.3,,100,0,,,,0,0
03/31/2021,Sex_Female,59441357,55.5,54.9,36246063,35.3,21.5,57.3,56.7,0,0,54.6,0,0,0
03/31/2021,Race_eth_NHBlack,6379987,8.1,5.9,3518252,15.5,8.5,7.5,5.5,0,0,6.6,0,0,0
03/31/2021,Race_eth_NHAsian,4645222,5.9,4.3,2482831,24.5,13.1,5.3,3.9,0,0,3.8,0,0,0
03/31/2021,Ages_16-17_yrs,459948,0.4,0.4,104502,5.5,1.2,0.2,0.2,0,0,0,0,0,0
03/31/2021,Race_eth_unknown,29590283,37.6,27.3,16825424,,,35.7,26.3,0,0,31.1,0,0,0
03/31/2021,Age_known,108273017,100,100,63945250,,,100,100,0,0,100,0,0,0
03/31/2021,Race_eth_NHAIAN,814956,1,0.8,579675,33.5,23.8,1.2,0.9,0,0,0.7,0,0,0
03/31/2021,Ages_25-39_yrs,17301958,16,16,8977114,25.3,13.1,14,14,0,0,0,0,0,0
03/31/2021,Ages_50-64_yrs,29597036,27.3,27.3,13969944,46.5,21.9,21.8,21.8,0,0,0,0,0,0
03/31/2021,Ages_<12yrs,12319,0,0,2685,0,0,0,0,0,0,0,0,0,0
03/31/2021,Age_unknown,13659,0,0,2212,,,0,0,0,0,0,0,0,0
03/31/2021,Race_eth_Hispanic,10590597,13.5,9.8,5344444,16.6,8.4,11.3,8.4,0,0,8.2,0,0,0
03/31/2021,Sex_Male,47644839,44.5,44,27054125,29.1,16.6,42.7,42.3,0,0,45.4,0,0,0
03/31/2021,Sex_unknown,1200480,1.1,1.1,647274,,,1,1,0,0,0.5,0,0,0
03/31/2021,Ages_65-74_yrs,24549763,22.7,22.7,17812377,77,55.9,27.9,27.9,0,0,56.1,0,0,0
03/31/2021,Race_eth_NHWhite,50831227,64.6,46.9,31878157,25.8,16.2,67.7,49.9,0,0,74.1,0,0,0
03/31/2021,Ages_12-17_yrs,476118,0.4,0.4,107430,1.9,0.4,0.2,0.2,0,0,0,0,0,0
03/31/2021,Race_eth_known,78696208,100,72.7,47121999,,,100,73.7,0,0,100,0,0,0
03/31/2021,Ages_<5yrs,4954,0,0,1493,0,0,0,0,0,0,0,0,0,0
03/31/2021,Sex_known,107086196,100,98.9,63300188,,,100,99,0,0,100,0,0,0
03/31/2021,Ages_18-24_yrs,5067825,4.7,4.7,2166588,16.6,7.1,3.4,3.4,0,0,0,0,0,0
03/31/2021,Ages_12-15_yrs,16170,0,0,2928,0.1,0,0,0,0,0,0,0,0,0
03/31/2021,Race_eth_NHNHOPI,195439,0.2,0.2,115447,21,12.4,0.2,0.2,0,0,0.2,0,0,0
03/31/2021,Ages_75+_yrs,17663321,16.3,16.3,13962398,77.1,61,21.8,21.8,0,0,43.9,0,0,0
03/31/2021,Ages_5-11_yrs,4599,0,0,620,0,0,0,0,0,0,0,0,0,0
03/30/2021,Race_eth_NHWhite,49749913,64.7,47,30920929,25.2,15.7,67.7,49.9,0,0,74.1,0,0,0
03/30/2021,Ages_25-39_yrs,16714725,15.8,15.8,8689538,24.4,12.7,14,14,0,0,0,0,0,0
03/30/2021,Race_eth_known,76937207,100,72.7,45655216,,,100,73.6,0,0,100,0,0,0
03/30/2021,Race_eth_NHNHOPI,191046,0.2,0.2,111777,20.6,12,0.2,0.2,0,0,0.2,0,0,0
03/30/2021,Ages_50-64_yrs,28796206,27.2,27.2,13369361,45.2,21,21.6,21.6,0,0,0,0,0,0
03/30/2021,Sex_Female,58234971,55.6,55,35213029,34.6,20.9,57.4,56.8,0,0,54.6,0,0,0
03/30/2021,Ages_5-11_yrs,4537,0,0,602,0,0,0,0,0,0,0,0,0,0
03/30/2021,Race_eth_NHAIAN,805325,1,0.8,568414,33.1,23.3,1.2,0.9,0,0,0.7,0,0,0
03/30/2021,Ages_40-49_yrs,13152955,12.4,12.4,6707818,32.2,16.4,10.8,10.8,0,0,0,0,0,0
03/30/2021,Ages_16-17_yrs,417601,0.4,0.4,97746,5,1.2,0.2,0.2,0,0,0,0,0,0
03/30/2021,Ages_18-24_yrs,4821595,4.6,4.6,2075832,15.8,6.8,3.3,3.3,0,0,0,0,0,0
03/30/2021,Ages_<12yrs,12165,0,0,2631,0,0,0,0,0,0,0,0,0,0
03/30/2021,Age_unknown,13474,0,0,2144,,,0,0,0,0,0,0,0,0
03/30/2021,Ages_65-74_yrs,24364269,23,23,17330337,76.4,54.4,27.9,27.9,0,0,55.8,0,0,0
03/30/2021,Age_known,105865824,100,100,62013133,,,100,100,0,0,100,0,0,0
03/30/2021,Sex_Male,46467164,44.4,43.9,26170447,28.4,16,42.6,42.2,0,0,45.4,0,0,0
03/30/2021,Sex_known,104702135,100,98.9,61383476,,,100,99,0,0,100,0,0,0
03/30/2021,Race_eth_NHMult_Oth,5157105,6.7,4.9,3127893,70.2,42.6,6.9,5,0,0,6.4,0,0,0
03/30/2021,Race_eth_Hispanic,10289544,13.4,9.7,5134020,16.1,8.1,11.2,8.3,0,0,8.2,0,0,0
03/30/2021,Race_eth_NHBlack,6219354,8.1,5.9,3382785,15.1,8.2,7.4,5.5,0,0,6.6,0,0,0
03/30/2021,Ages_12-15_yrs,14942,0,0,2768,0.1,0,0,0,0,0,0,0,0,0
03/30/2021,Ages_12-17_yrs,432543,0.4,0.4,100514,1.7,0.4,0.2,0.2,0,0,0,0,0,0
03/30/2021,Race_eth_NHAsian,4524920,5.9,4.3,2409398,23.8,12.7,5.3,3.9,0,0,3.8,0,0,0
03/30/2021,Race_eth_unknown,28941914,37.6,27.3,16360023,,,35.8,26.4,0,0,31.1,0,0,0
03/30/2021,Sex_unknown,1177163,1.1,1.1,631801,,,1,1,0,0,0.5,0,0,0
03/30/2021,US,105879298,,100,62015277,31.9,18.7,,100,0,,,,0,0
03/30/2021,Ages_75+_yrs,17571366,16.6,16.6,13737102,76.7,60,22.2,22.2,0,0,44.2,0,0,0
03/30/2021,Ages_<5yrs,4895,0,0,1470,0,0,0,0,0,0,0,0,0,0
03/29/2021,Ages_16-17_yrs,386241,0.4,0.4,92360,4.6,1.1,0.2,0.2,0,0,0,0,0,0
03/29/2021,Race_eth_NHBlack,6080701,8.1,5.9,3262711,14.8,7.9,7.4,5.4,0,0,6.6,0,0,0
03/29/2021,Ages_<5yrs,4858,0,0,1454,0,0,0,0,0,0,0,0,0,0
03/29/2021,Ages_40-49_yrs,12781042,12.3,12.3,6515573,31.3,16,10.8,10.8,0,0,0,0,0,0
03/29/2021,Ages_25-39_yrs,16240101,15.6,15.6,8460853,23.7,12.4,14,14,0,0,0,0,0,0
03/29/2021,Sex_known,102711915,100,98.9,59739909,,,100,99,0,0,100,0,0,0
03/29/2021,Ages_65-74_yrs,24199316,23.3,23.3,16876072,75.9,52.9,28,28,0,0,55.5,0,0,0
03/29/2021,Ages_<12yrs,12055,0,0,2600,0,0,0,0,0,0,0,0,0,0
03/29/2021,Age_known,103856513,100,100,60358978,,,100,100,0,0,100,0,0,0
03/29/2021,Ages_12-17_yrs,400272,0.4,0.4,95016,1.6,0.4,0.2,0.2,0,0,0,0,0,0
03/29/2021,Ages_75+_yrs,17489702,16.8,16.8,13526538,76.4,59.1,22.4,22.4,0,0,44.5,0,0,0
